doc_id,frame,trigger,role,filler,entity_type,source,manifesto_id,party,year,phrase_text
1411_pvdd_2023,Request,zorgen,Speaker,we,ORG.Government,manifestos,manifesto_1411_pvdd_2023,pvdd,2023,"Veilig en toegankelijk vervoer is een basiswaarde voor ieders welzijn. Daarom zorgen we dat mobiliteit voor iedereen betaalbaar en beschikbaar is. Dat doen we op de meest duurzame en efficiënte manier, zodat we zuinig omgaan met energie, grondstoffen en de openbare ruimte. De Partij voor de Dieren kiest voor een radicale, duurzame omslag van de manier waarop we ons verplaatsen. Dat betekent: meer ruimte voor de voetganger en (elektrische) fietser, minder autoverkeer, minder vliegen, en snel, betaalbaar en comfortabel openbaar vervoer. We kiezen voor slimme oplossingen en gaan dus niet simpelweg alle fossiele auto's een-op-een"
1411_pvdd_2023,Request,zorgen,Message,"dat mobiliteit voor iedereen betaalbaar en beschikbaar is. Dat doen we op de meest duurzame en efficiënte manier, zodat we zuinig omgaan met energie, grondstoffen en de openbare ruimte. De Partij voor de Dieren kiest voor een radicale, duurzame omslag van de manier waarop we ons verplaatsen. Dat betekent: meer ruimte voor de voetganger en (elektrische) fietser, minder autoverkeer, minder vliegen, en snel, betaalbaar en comfortabel openbaar vervoer. We kiezen voor slimme oplossingen en gaan dus niet simpelweg alle fossiele auto's een-op-een",PER,manifestos,manifesto_1411_pvdd_2023,pvdd,2023,"Veilig en toegankelijk vervoer is een basiswaarde voor ieders welzijn. Daarom zorgen we dat mobiliteit voor iedereen betaalbaar en beschikbaar is. Dat doen we op de meest duurzame en efficiënte manier, zodat we zuinig omgaan met energie, grondstoffen en de openbare ruimte. De Partij voor de Dieren kiest voor een radicale, duurzame omslag van de manier waarop we ons verplaatsen. Dat betekent: meer ruimte voor de voetganger en (elektrische) fietser, minder autoverkeer, minder vliegen, en snel, betaalbaar en comfortabel openbaar vervoer. We kiezen voor slimme oplossingen en gaan dus niet simpelweg alle fossiele auto's een-op-een"
1411_pvdd_2023,Intentionally_act,doen,Agent,we,PER,manifestos,manifesto_1411_pvdd_2023,pvdd,2023,"Veilig en toegankelijk vervoer is een basiswaarde voor ieders welzijn. Daarom zorgen we dat mobiliteit voor iedereen betaalbaar en beschikbaar is. Dat doen we op de meest duurzame en efficiënte manier, zodat we zuinig omgaan met energie, grondstoffen en de openbare ruimte. De Partij voor de Dieren kiest voor een radicale, duurzame omslag van de manier waarop we ons verplaatsen. Dat betekent: meer ruimte voor de voetganger en (elektrische) fietser, minder autoverkeer, minder vliegen, en snel, betaalbaar en comfortabel openbaar vervoer. We kiezen voor slimme oplossingen en gaan dus niet simpelweg alle fossiele auto's een-op-een"
1412_pvdd_2023,Intentionally_act,doen,Agent,we,PER,manifestos,manifesto_1412_pvdd_2023,pvdd,2023,"Betaalbaar, groen en beter vervoer Veilig en toegankelijk vervoer is een basiswaarde voor ieders welzijn. Daarom zorgen we dat mobiliteit voor iedereen betaalbaar en beschikbaar is. Dat doen we op de meest duurzame en efficiënte manier, zodat we zuinig omgaan met energie, grondstoffen en de openbare ruimte. De Partij voor de Dieren kiest voor een radicale, duurzame omslag van de manier waarop we ons verplaatsen. Dat betekent: meer ruimte voor de voetganger en (elektrische) fietser, minder autoverkeer, minder vliegen, en snel, betaalbaar en comfortabel openbaar vervoer. We kiezen voor slimme oplossingen en gaan dus niet simpelweg alle fossiele auto's een-op-een vervangen door elektrische. Auto's staan tenslotte 95% van de tijd stil en gebruiken zo onnodig veel grondstoffen en openbare ruimte. We sturen duidelijker op vervuiling en pakken dus SUV's harder aan dan zuinigere auto's. Grote vervuilers en energieverspillers zoals privévliegtuigen verbieden we geheel. Door slimmer vervoer en transport reizen we net zo prettig, maar sparen we het klimaat en wordt de lucht weer gezond."
1414_pvdd_2023,Bringing,verplaatsen.,Theme,je,PER,manifestos,manifesto_1414_pvdd_2023,pvdd,2023,"Het ov is, zeker in combinatie met de fiets, in potentie de schoonste en goedkoopste manier om je te verplaatsen. Helaas verdwijnen steeds meer buslijnen, rijden er steeds kortere treinen en worden de prijzen ook nog eens flink verhoogd. Dat is geen wetmatigheid, dat zijn politieke keuzes. Wij kiezen ervoor om juist flink te investeren in betaalbaar, comfortabel en toegankelijk openbaar vervoer. Dat draagt bij aan de verduurzaming en het leefbaar houden van onze steden."
1415_pvdd_2023,Cause_expansion,breiden,Item,het openbaar-vervoersnetwerk,VEH.WheeledVehicle.Train,manifestos,manifesto_1415_pvdd_2023,pvdd,2023,"Er worden meer bussen ingezet om het openbaar-vervoersnetwerk uit te breiden tot een fijnmazig netwerk. Alle nieuw aan te schaffen bussen zijn 100% elektrisch, en vanaf 2030 zijn alle bussen 100% elektrisch."
1415_pvdd_2023,Placing,ingezet,Theme,meer bussen,VEH.Aircraft.Drone,manifestos,manifesto_1415_pvdd_2023,pvdd,2023,"Er worden meer bussen ingezet om het openbaar-vervoersnetwerk uit te breiden tot een fijnmazig netwerk. Alle nieuw aan te schaffen bussen zijn 100% elektrisch, en vanaf 2030 zijn alle bussen 100% elektrisch."
1415_pvdd_2023,Cause_expansion,uit,Item,het openbaar-vervoersnetwerk,VEH.WheeledVehicle.Train,manifestos,manifesto_1415_pvdd_2023,pvdd,2023,"Er worden meer bussen ingezet om het openbaar-vervoersnetwerk uit te breiden tot een fijnmazig netwerk. Alle nieuw aan te schaffen bussen zijn 100% elektrisch, en vanaf 2030 zijn alle bussen 100% elektrisch."
1417_pvdd_2023,Placing,legt,Cause,Het een-op-een vervangen van alle auto's in Nederland door elektrische voertuigen,VEH.WheeledVehicle,manifestos,manifesto_1417_pvdd_2023,pvdd,2023,Het een-op-een vervangen van alle auto's in Nederland door elektrische voertuigen legt een te groot beslag op de wereldvoorraad van benodigde grondstoffen. Daarom zetten we in op het verminderen van het autobezit door te investeren in openbaar vervoer en het fiscaal aantrekkelijk maken van deelmobiliteit.
1417_pvdd_2023,Placing,legt,Theme,een te groot beslag,VAL.Number.Number,manifestos,manifesto_1417_pvdd_2023,pvdd,2023,Het een-op-een vervangen van alle auto's in Nederland door elektrische voertuigen legt een te groot beslag op de wereldvoorraad van benodigde grondstoffen. Daarom zetten we in op het verminderen van het autobezit door te investeren in openbaar vervoer en het fiscaal aantrekkelijk maken van deelmobiliteit.
1417_pvdd_2023,Placing,legt,Goal,op de wereldvoorraad van benodigde grondstoffen.,PER,manifestos,manifesto_1417_pvdd_2023,pvdd,2023,Het een-op-een vervangen van alle auto's in Nederland door elektrische voertuigen legt een te groot beslag op de wereldvoorraad van benodigde grondstoffen. Daarom zetten we in op het verminderen van het autobezit door te investeren in openbaar vervoer en het fiscaal aantrekkelijk maken van deelmobiliteit.
1417_pvdd_2023,Bringing,vervoer,Goal,vervoer,VEH.WheeledVehicle,manifestos,manifesto_1417_pvdd_2023,pvdd,2023,Het een-op-een vervangen van alle auto's in Nederland door elektrische voertuigen legt een te groot beslag op de wereldvoorraad van benodigde grondstoffen. Daarom zetten we in op het verminderen van het autobezit door te investeren in openbaar vervoer en het fiscaal aantrekkelijk maken van deelmobiliteit.
1417_pvdd_2023,Bringing,vervoer,Goal,openbaar,VEH.WheeledVehicle.Train,manifestos,manifesto_1417_pvdd_2023,pvdd,2023,Het een-op-een vervangen van alle auto's in Nederland door elektrische voertuigen legt een te groot beslag op de wereldvoorraad van benodigde grondstoffen. Daarom zetten we in op het verminderen van het autobezit door te investeren in openbaar vervoer en het fiscaal aantrekkelijk maken van deelmobiliteit.
1418_pvdd_2023,Causation,betekent,Cause,"Meer asfalt lost files niet op, maar zorgt voor een toename van autogebruik en daarmee voor een verdere stijging van de uitstoot van broeikasgassen en fijnstof. Daarom komen er geen nieuwe wegen en geen verbreding van bestaande wegen. Dat",FAC.Way.Street,manifestos,manifesto_1418_pvdd_2023,pvdd,2023,"Meer asfalt lost files niet op, maar zorgt voor een toename van autogebruik en daarmee voor een verdere stijging van de uitstoot van broeikasgassen en fijnstof. Daarom komen er geen nieuwe wegen en geen verbreding van bestaande wegen. Dat betekent dat onder andere de verbreding van de A27 bij Amelisweerd en het doortrekken van de A15 door de Rijnstrangen niet doorgaan."
1418_pvdd_2023,Cause_expansion,verbreding,Item,van bestaande wegen.,FAC.Way.Street,manifestos,manifesto_1418_pvdd_2023,pvdd,2023,"Meer asfalt lost files niet op, maar zorgt voor een toename van autogebruik en daarmee voor een verdere stijging van de uitstoot van broeikasgassen en fijnstof. Daarom komen er geen nieuwe wegen en geen verbreding van bestaande wegen. Dat betekent dat onder andere de verbreding van de A27 bij Amelisweerd en het doortrekken van de A15 door de Rijnstrangen niet doorgaan."
1419_pvdd_2023,Causation,veroorzaken,Cause,"Minder vliegen, meer treinen We",VEH.Aircraft.Drone,manifestos,manifesto_1419_pvdd_2023,pvdd,2023,"Minder vliegen, meer treinen We maken van de trein de snelste, goedkoopste en prettigste manier om internationaal te reizen. Zo kan de trein echt een alternatief worden voor het vliegtuig. De luchtvaart is niet alleen een van de grote veroorzakers van klimaatverandering, maar zorgt ook voor veel luchtvervuiling en geluidsoverlast. Bovendien veroorzaken vluchten over dichtbevolkte gebieden veiligheidsrisico's voor bewoners. De komende decennia bestaat de duurzame luchtvaart nog niet. Krimp is dus nodig om de luchtvaart binnen de grenzen van klimaat, leefomgeving en veiligheid voor mens en dier te krijgen."
1424_pvdd_2023,Bringing,slepen,Theme,van goederen.,PER,manifestos,manifesto_1424_pvdd_2023,pvdd,2023,"Goederenvervoer wordt stiller, schoner en klimaatneutraal. Of het nu gaat om vervoer per trein, over de weg, over water of per leiding. We kiezen voor een economie waarin producten langer meegaan en er meer lokaal geproduceerd wordt. Zo beperken we het over de wereld slepen van goederen."
1424_pvdd_2023,Bringing,slepen,Agent,we,PER,manifestos,manifesto_1424_pvdd_2023,pvdd,2023,"Goederenvervoer wordt stiller, schoner en klimaatneutraal. Of het nu gaat om vervoer per trein, over de weg, over water of per leiding. We kiezen voor een economie waarin producten langer meegaan en er meer lokaal geproduceerd wordt. Zo beperken we het over de wereld slepen van goederen."
1428_pvdd_2023,Removing,bevrijden,Agent,we dieren,PER,manifestos,manifesto_1428_pvdd_2023,pvdd,2023,"Een veiligere wereld voor dieren is een veiligere wereld voor mensen. De manier waarop wij met dieren omgaan is een belangrijke oorzaak van veel van de grote problemen van onze tijd. Denk bijvoorbeeld aan klimaatverandering, biodiversiteitsverlies, infectieziektes zoals COVID-19 en vogelgriep, en uitputting van de bodem. Als we dieren bevrijden uit de voedselketen, lossen we veel van deze problemen in één klap op."
1428_pvdd_2023,Causation,oorzaak,Cause,een veiligere wereld voor mensen. De manier waarop wij met dieren omgaan,PER,manifestos,manifesto_1428_pvdd_2023,pvdd,2023,"Een veiligere wereld voor dieren is een veiligere wereld voor mensen. De manier waarop wij met dieren omgaan is een belangrijke oorzaak van veel van de grote problemen van onze tijd. Denk bijvoorbeeld aan klimaatverandering, biodiversiteitsverlies, infectieziektes zoals COVID-19 en vogelgriep, en uitputting van de bodem. Als we dieren bevrijden uit de voedselketen, lossen we veel van deze problemen in één klap op."
1429_pvdd_2023,Leadership,Rijk,Leader,Rijk,ORG.Government,manifestos,manifesto_1429_pvdd_2023,pvdd,2023,"Het fokken, gebruiken en doden van dieren in de veehouderij is onethisch en onhoudbaar. Veel dieren zien amper daglicht. Er worden zoveel dieren gefokt, gebruikt en gedood voor vlees, vis, zuivel en eieren dat geen milieu-, natuur- of dierenwelzijnsmaatregel is opgewassen tegen alle problemen die dat met zich meebrengt. Het aantal dieren dat voor consumptie wordt gefokt en gedood moet drastisch omlaag. Er komt zo snel mogelijk een einde aan de vee-industrie. Smakelijke, plantaardige en duurzame alternatieven voor dierlijke producten bieden nieuwe hoop voor de dieren, boeren en onze toekomst. Het Rijk gaat zich actief inzetten om die transitie op een zo kort mogelijke termijn gerealiseerd te krijgen."
1429_pvdd_2023,Bringing,meebrengt.,Agent,dat,PER,manifestos,manifesto_1429_pvdd_2023,pvdd,2023,"Het fokken, gebruiken en doden van dieren in de veehouderij is onethisch en onhoudbaar. Veel dieren zien amper daglicht. Er worden zoveel dieren gefokt, gebruikt en gedood voor vlees, vis, zuivel en eieren dat geen milieu-, natuur- of dierenwelzijnsmaatregel is opgewassen tegen alle problemen die dat met zich meebrengt. Het aantal dieren dat voor consumptie wordt gefokt en gedood moet drastisch omlaag. Er komt zo snel mogelijk een einde aan de vee-industrie. Smakelijke, plantaardige en duurzame alternatieven voor dierlijke producten bieden nieuwe hoop voor de dieren, boeren en onze toekomst. Het Rijk gaat zich actief inzetten om die transitie op een zo kort mogelijke termijn gerealiseerd te krijgen."
1429_pvdd_2023,Bringing,meebrengt.,Theme,die,VAL.Number.Number,manifestos,manifesto_1429_pvdd_2023,pvdd,2023,"Het fokken, gebruiken en doden van dieren in de veehouderij is onethisch en onhoudbaar. Veel dieren zien amper daglicht. Er worden zoveel dieren gefokt, gebruikt en gedood voor vlees, vis, zuivel en eieren dat geen milieu-, natuur- of dierenwelzijnsmaatregel is opgewassen tegen alle problemen die dat met zich meebrengt. Het aantal dieren dat voor consumptie wordt gefokt en gedood moet drastisch omlaag. Er komt zo snel mogelijk een einde aan de vee-industrie. Smakelijke, plantaardige en duurzame alternatieven voor dierlijke producten bieden nieuwe hoop voor de dieren, boeren en onze toekomst. Het Rijk gaat zich actief inzetten om die transitie op een zo kort mogelijke termijn gerealiseerd te krijgen."
1429_pvdd_2023,Bringing,meebrengt.,Agent,zich,VAL.Number.Number,manifestos,manifesto_1429_pvdd_2023,pvdd,2023,"Het fokken, gebruiken en doden van dieren in de veehouderij is onethisch en onhoudbaar. Veel dieren zien amper daglicht. Er worden zoveel dieren gefokt, gebruikt en gedood voor vlees, vis, zuivel en eieren dat geen milieu-, natuur- of dierenwelzijnsmaatregel is opgewassen tegen alle problemen die dat met zich meebrengt. Het aantal dieren dat voor consumptie wordt gefokt en gedood moet drastisch omlaag. Er komt zo snel mogelijk een einde aan de vee-industrie. Smakelijke, plantaardige en duurzame alternatieven voor dierlijke producten bieden nieuwe hoop voor de dieren, boeren en onze toekomst. Het Rijk gaat zich actief inzetten om die transitie op een zo kort mogelijke termijn gerealiseerd te krijgen."
1429_pvdd_2023,Bringing,meebrengt.,Theme,alle problemen,MHI.SymptomPresentation.SymptomPresentation,manifestos,manifesto_1429_pvdd_2023,pvdd,2023,"Het fokken, gebruiken en doden van dieren in de veehouderij is onethisch en onhoudbaar. Veel dieren zien amper daglicht. Er worden zoveel dieren gefokt, gebruikt en gedood voor vlees, vis, zuivel en eieren dat geen milieu-, natuur- of dierenwelzijnsmaatregel is opgewassen tegen alle problemen die dat met zich meebrengt. Het aantal dieren dat voor consumptie wordt gefokt en gedood moet drastisch omlaag. Er komt zo snel mogelijk een einde aan de vee-industrie. Smakelijke, plantaardige en duurzame alternatieven voor dierlijke producten bieden nieuwe hoop voor de dieren, boeren en onze toekomst. Het Rijk gaat zich actief inzetten om die transitie op een zo kort mogelijke termijn gerealiseerd te krijgen."
1430_pvdd_2023,Leadership,regeringen,Leader,regeringen,ORG.Government,manifestos,manifesto_1430_pvdd_2023,pvdd,2023,"Gezond en betaalbaar voedsel is een basisbehoefte voor ons bestaan. Maar het huidige landbouwmodel zit op een doodlopende weg. Voedselproductie en -consumptie dragen sterk bij aan de ecologische, sociale en gezondheidscrises van deze tijd. Vorige regeringen hebben die problemen steeds voor zich uitgeschoven of met lapmaatregelen bestreden. Tegelijkertijd is de manier waarop de samenleving tegen voedsel aankijkt onmiskenbaar gekanteld. Een groeiend aantal mensen kiest voor een plantaardiger en gezonder voedingspatroon en er zijn inmiddels talloze initiatieven om anders te boeren. De Partij voor de Dieren is vanaf haar oprichting de aanjager geweest van deze verandering. Die rol blijven we vervullen. Er liggen immers geweldige kansen voor een gezonde toekomst van de landbouw die betaalbaar voedsel produceert. We zitten midden in de voedselrevolutie. En de voedselrevolutie komt geen moment te vroeg."
1431_pvdd_2023,Causation,zorgt,Cause,De enorme vraag naar veevoer,PER,manifestos,manifesto_1431_pvdd_2023,pvdd,2023,"Nederland is uitgegroeid tot de megastal van de wereld: nergens ter wereld worden er gemiddeld zoveel dieren per vierkante meter gehouden als in ons land. De dieren betalen daarvoor de hoogste prijs. Maar ook boeren en burgers zijn opgezadeld met een onverantwoord hoge rekening. In een land dat jaarlijks meer dan 500 miljoen dieren fokt en doodt, is het risico op het ontstaan van zoönosen – zoals Q-koorts en vogelgriep – levensgroot. Natuur en klimaat, de bodem, ons drinkwater en onze gezondheid zuchten onder de last van grote hoeveelheden mest en landbouwgif. Er is geen grotere voedselverspiller dan de veeindustrie. Van het in Nederland geteelde graan wordt meer dan twee derde gebruikt voor veevoer. Van elke hectare waar we nu voedsel verbouwen voor koeien, varkens of kippen, kunnen we maar liefst vier keer zoveel mensen voeden wanneer we er rechtstreeks voedsel voor hen verbouwen. De enorme vraag naar veevoer zorgt wereldwijd voor hogere voedselprijzen."
1431_pvdd_2023,Request,vraag,Message,naar veevoer,FAC.Way.Street,manifestos,manifesto_1431_pvdd_2023,pvdd,2023,"Nederland is uitgegroeid tot de megastal van de wereld: nergens ter wereld worden er gemiddeld zoveel dieren per vierkante meter gehouden als in ons land. De dieren betalen daarvoor de hoogste prijs. Maar ook boeren en burgers zijn opgezadeld met een onverantwoord hoge rekening. In een land dat jaarlijks meer dan 500 miljoen dieren fokt en doodt, is het risico op het ontstaan van zoönosen – zoals Q-koorts en vogelgriep – levensgroot. Natuur en klimaat, de bodem, ons drinkwater en onze gezondheid zuchten onder de last van grote hoeveelheden mest en landbouwgif. Er is geen grotere voedselverspiller dan de veeindustrie. Van het in Nederland geteelde graan wordt meer dan twee derde gebruikt voor veevoer. Van elke hectare waar we nu voedsel verbouwen voor koeien, varkens of kippen, kunnen we maar liefst vier keer zoveel mensen voeden wanneer we er rechtstreeks voedsel voor hen verbouwen. De enorme vraag naar veevoer zorgt wereldwijd voor hogere voedselprijzen."
1432_pvdd_2023,Causation,zorgen,Actor,We,PER,manifestos,manifesto_1432_pvdd_2023,pvdd,2023,"Door het aantal dieren fors te krimpen en met maatregelen voor de industrie, de luchtvaart en het verkeer, lossen we de stikstofcrisis wél op. We kunnen het tij van de biodiversiteitscrisis en de klimaatcrisis keren, én zorgen dat boerenvakmanschap, kwaliteit en de menselijke maat weer de norm worden in de landbouw. Dit is de systeemverandering die het hart vormt van de missie van de Partij voor de Dieren."
1439_pvdd_2023,Activity_stop,stoppen,Agent,Het 'de-vervuiler-betaalt-principe',FAC.Way.Street,manifestos,manifesto_1439_pvdd_2023,pvdd,2023,"Het 'de-vervuiler-betaalt-principe' gaat ook voor de glastuinbouw gelden. Er komt een heffing op de uitstoot van broeikasgas. Vanwege de grote hoeveelheid energie, kunstmest en landbouwgif die nodig is voor een bosje bloemen, stoppen we met de gangbare sierteelt. Werknemers kunnen zich met behoud van inkomen laten omscholen naar een duurzame baan."
1439_pvdd_2023,Activity_stop,stoppen,Agent,we,ORG.Government,manifestos,manifesto_1439_pvdd_2023,pvdd,2023,"Het 'de-vervuiler-betaalt-principe' gaat ook voor de glastuinbouw gelden. Er komt een heffing op de uitstoot van broeikasgas. Vanwege de grote hoeveelheid energie, kunstmest en landbouwgif die nodig is voor een bosje bloemen, stoppen we met de gangbare sierteelt. Werknemers kunnen zich met behoud van inkomen laten omscholen naar een duurzame baan."
1442_pvdd_2023,Activity_stop,stoppen,Agent,We,GPE.Country.Country,manifestos,manifesto_1442_pvdd_2023,pvdd,2023,"De sterk afgeslankte veehouderij wordt volledig grondgebonden. We stoppen met de import van veevoer, zoals soja. Export van mest is niet langer toegestaan en mestfraude wordt hard aangepakt."
1443_pvdd_2023,Activity_stop,stoppen,Agent,We,ORG.Government,manifestos,manifesto_1443_pvdd_2023,pvdd,2023,"Mestvergisters houden de intensieve veehouderij in stand, leveren nauwelijks energie op en zorgen voor stankoverlast voor omwonenden. We stoppen met mestvergisters. Er komen geen vergunningen meer voor de bouw van nieuwe mestvergisters en bestaande worden ingetrokken."
1443_pvdd_2023,Causation,zorgen,Cause,Mestvergisters,PER,manifestos,manifesto_1443_pvdd_2023,pvdd,2023,"Mestvergisters houden de intensieve veehouderij in stand, leveren nauwelijks energie op en zorgen voor stankoverlast voor omwonenden. We stoppen met mestvergisters. Er komen geen vergunningen meer voor de bouw van nieuwe mestvergisters en bestaande worden ingetrokken."
1443_pvdd_2023,Removing,ingetrokken.,Theme,bestaande,VAL.Number.Number,manifestos,manifesto_1443_pvdd_2023,pvdd,2023,"Mestvergisters houden de intensieve veehouderij in stand, leveren nauwelijks energie op en zorgen voor stankoverlast voor omwonenden. We stoppen met mestvergisters. Er komen geen vergunningen meer voor de bouw van nieuwe mestvergisters en bestaande worden ingetrokken."
1445_pvdd_2023,Intentionally_act,doen,Agent,we,PER,manifestos,manifesto_1445_pvdd_2023,pvdd,2023,We zorgen ervoor dat alle bedrijven gaan bijdragen aan de samenleving en niet meer zo makkelijk wegkomen met profiteren en het afwentelen van kosten op de samenleving. Dat doen we onder andere met een wettelijke zorgplicht en klimaatplicht voor bedrijven en door vrijwillige afspraken en vrijblijvende akkoorden te vervangen door regels en verplichtingen.
1448_pvdd_2023,Intentionally_act,doen.,Agent,mensen,PER,manifestos,manifesto_1448_pvdd_2023,pvdd,2023,"Terwijl we meer mensen nodig hebben in de zorg, de kinderopvang, voor het isoleren van huizen, voor een duurzame landbouw en zoveel meer. Ook moet er meer ruimte zijn voor mensen die meer vrije tijd willen, vaker met het gezin willen zijn, of vrijwilligerswerk willen doen. Voor onze transformatie naar een duurzame, regionale economie is heel veel menskracht nodig. Het levert volop groene banen op waarmee je bijdraagt aan een betere wereld, voor een fatsoenlijk salaris en met goede arbeidsomstandigheden. Het geeft werkende mensen de mogelijkheid om over te stappen van banen waar ze niet tevreden zijn. Mensen die nu werken in vervuilende sectoren bieden we omscholingstrajecten, coaching en andere vormen van persoonlijk maatwerk aan, om zo met behoud van inkomen de overstap te kunnen maken naar passend werk met meer toekomstperspectief."
1449_pvdd_2023,Statement,zeggen,Speaker,de mensen,PER,manifestos,manifesto_1449_pvdd_2023,pvdd,2023,"Er is genoeg geld voor iedereen. Er is genoeg geld om de transformatie naar een duurzame economie te betalen, om een einde te maken aan armoede en om de lonen flink te verhogen, om de woningen die nodig zijn te bouwen voor een betaalbare prijs en nog zoveel meer. Maar de mensen die het voor het zeggen hebben over een groot deel van dat geld, bankiers, investeerders, miljardairs en multinationals, geven het alleen uit als ze er uiteindelijk nog meer van terugkrijgen. Voor veel van hen is het nooit genoeg. Er wordt gegokt met ons geld, ons pensioen, onze samenleving en onze planeet en daar"
1449_pvdd_2023,Statement,zeggen,Speaker,die,PER,manifestos,manifesto_1449_pvdd_2023,pvdd,2023,"Er is genoeg geld voor iedereen. Er is genoeg geld om de transformatie naar een duurzame economie te betalen, om een einde te maken aan armoede en om de lonen flink te verhogen, om de woningen die nodig zijn te bouwen voor een betaalbare prijs en nog zoveel meer. Maar de mensen die het voor het zeggen hebben over een groot deel van dat geld, bankiers, investeerders, miljardairs en multinationals, geven het alleen uit als ze er uiteindelijk nog meer van terugkrijgen. Voor veel van hen is het nooit genoeg. Er wordt gegokt met ons geld, ons pensioen, onze samenleving en onze planeet en daar"
1450_pvdd_2023,Scrutiny,toezicht,Cognizer,De Nederlandse Bank en de AFM,ORG.CommercialOrganization,manifestos,manifesto_1450_pvdd_2023,pvdd,2023,"Er komt een klimaatplicht voor banken en andere financiële instellingen voor al hun activiteiten in de hele keten, als onderdeel van hun verantwoordelijkheid voor integere bedrijfsvoering. De Nederlandse Bank en de AFM houden hier toezicht op."
1450_pvdd_2023,Intentionally_act,activiteiten,Agent,hun,ORG,manifestos,manifesto_1450_pvdd_2023,pvdd,2023,"Er komt een klimaatplicht voor banken en andere financiële instellingen voor al hun activiteiten in de hele keten, als onderdeel van hun verantwoordelijkheid voor integere bedrijfsvoering. De Nederlandse Bank en de AFM houden hier toezicht op."
1452_pvdd_2023,Placing,zetten,Agent,we,PER,manifestos,manifesto_1452_pvdd_2023,pvdd,2023,"De verandering van het klimaat en de biodiversiteitscrisis brengen de wereld uit balans. Zoönosen en de snelle verspreiding ervan behoren tot de vele symptomen. Door het veranderende klimaat verspreiden exotische ziektes zich ook via bijvoorbeeld insecten sneller over de wereld. In het belang van onze eigen gezondheid zetten we alles op alles om de opwarming van de Aarde te beperken tot maximaal 1,5 graad Celsius, en stoppen we de verwoesting van de natuur."
1452_pvdd_2023,Placing,zetten,Theme,de wereld,LOC.Land.Continent,manifestos,manifesto_1452_pvdd_2023,pvdd,2023,"De verandering van het klimaat en de biodiversiteitscrisis brengen de wereld uit balans. Zoönosen en de snelle verspreiding ervan behoren tot de vele symptomen. Door het veranderende klimaat verspreiden exotische ziektes zich ook via bijvoorbeeld insecten sneller over de wereld. In het belang van onze eigen gezondheid zetten we alles op alles om de opwarming van de Aarde te beperken tot maximaal 1,5 graad Celsius, en stoppen we de verwoesting van de natuur."
1452_pvdd_2023,Placing,zetten,Theme,alles op alles,VAL.Number.Number,manifestos,manifesto_1452_pvdd_2023,pvdd,2023,"De verandering van het klimaat en de biodiversiteitscrisis brengen de wereld uit balans. Zoönosen en de snelle verspreiding ervan behoren tot de vele symptomen. Door het veranderende klimaat verspreiden exotische ziektes zich ook via bijvoorbeeld insecten sneller over de wereld. In het belang van onze eigen gezondheid zetten we alles op alles om de opwarming van de Aarde te beperken tot maximaal 1,5 graad Celsius, en stoppen we de verwoesting van de natuur."
1452_pvdd_2023,Placing,zetten,Theme,uit balans. Zoönosen en de snelle verspreiding ervan,MHI.SymptomPresentation.SymptomPresentation,manifestos,manifesto_1452_pvdd_2023,pvdd,2023,"De verandering van het klimaat en de biodiversiteitscrisis brengen de wereld uit balans. Zoönosen en de snelle verspreiding ervan behoren tot de vele symptomen. Door het veranderende klimaat verspreiden exotische ziektes zich ook via bijvoorbeeld insecten sneller over de wereld. In het belang van onze eigen gezondheid zetten we alles op alles om de opwarming van de Aarde te beperken tot maximaal 1,5 graad Celsius, en stoppen we de verwoesting van de natuur."
1452_pvdd_2023,Causation,brengen,Cause,De verandering van het klimaat en de biodiversiteitscrisis,PER,manifestos,manifesto_1452_pvdd_2023,pvdd,2023,"De verandering van het klimaat en de biodiversiteitscrisis brengen de wereld uit balans. Zoönosen en de snelle verspreiding ervan behoren tot de vele symptomen. Door het veranderende klimaat verspreiden exotische ziektes zich ook via bijvoorbeeld insecten sneller over de wereld. In het belang van onze eigen gezondheid zetten we alles op alles om de opwarming van de Aarde te beperken tot maximaal 1,5 graad Celsius, en stoppen we de verwoesting van de natuur."
1453_pvdd_2023,Activity_stop,stoppen,Agent,we,PER,manifestos,manifesto_1453_pvdd_2023,pvdd,2023,"In het belang van onze eigen gezondheid zetten we alles op alles om de opwarming van de Aarde te beperken tot maximaal 1,5 graad Celsius, en stoppen we de verwoesting van de natuur."
1453_pvdd_2023,Placing,zetten,Agent,we,PER,manifestos,manifesto_1453_pvdd_2023,pvdd,2023,"In het belang van onze eigen gezondheid zetten we alles op alles om de opwarming van de Aarde te beperken tot maximaal 1,5 graad Celsius, en stoppen we de verwoesting van de natuur."
1453_pvdd_2023,Placing,zetten,Goal,op alles,VAL.Number.Number,manifestos,manifesto_1453_pvdd_2023,pvdd,2023,"In het belang van onze eigen gezondheid zetten we alles op alles om de opwarming van de Aarde te beperken tot maximaal 1,5 graad Celsius, en stoppen we de verwoesting van de natuur."
1453_pvdd_2023,Placing,zetten,Theme,alles,VAL.Number.Number,manifestos,manifesto_1453_pvdd_2023,pvdd,2023,"In het belang van onze eigen gezondheid zetten we alles op alles om de opwarming van de Aarde te beperken tot maximaal 1,5 graad Celsius, en stoppen we de verwoesting van de natuur."
