motie_id,party,year,text,bloc,source,economic,moral,scientific,security,health_environment,crisis_urgency,weaponization,voice_n_sentences,voice_n_passive,voice_n_active,voice_prop_passive,voice_prop_active,neg_n_sentences,neg_n_negated,neg_prop_negated,mod_n_sentences,mod_prop_obligation,mod_prop_possibility,mod_prop_hedging,mod_prop_negation_mod,mod_prop_any_modal
,VVD,2010,De VVD wil een verantwoord energie- en klimaatbeleid voeren. De fossiele brandstoffen raken op en zorgen voor vervuiling. Bovendien komen deze brandstoffen uit instabiele regio's als Rusland en het Midden-Oosten. Dit geldt evenzeer voor grondstoffen als voor brandstoffen. Ons land wordt in toenemende mate afhankelijk van deze gebieden. Er moeten daarom maatregelen komen om de beschikbaarheid van energie en grondstoffen voor onze samenleving ook in de toekomst zeker te stellen. De VVD wil toe naar schone en,Right,manifestos,1,1,1,3,2,1,1,7,0,7,0.0,1.0,7,0,0.0,7,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285
,VVD,2010,De VVD wil een verantwoord energie- en klimaatbeleid voeren. De fossiele brandstoffen raken op en zorgen voor vervuiling. Bovendien komen deze brandstoffen uit instabiele regio's als Rusland en het Midden-Oosten. Dit geldt evenzeer voor grondstoffen als voor brandstoffen. Ons land wordt in toenemende mate afhankelijk van deze gebieden. Er moeten daarom maatregelen komen om de beschikbaarheid van energie en grondstoffen voor onze samenleving ook in de toekomst zeker te stellen. De VVD wil toe naar schone en hernieuwbare vormen van energie. Dit biedt kansen voor het milieu én voor onze economie. De komende jaren zullen we grotendeels nog afhankelijk blijven van fossiele brandstoffen. Daarom is een betere spreiding van het gebruik van fossiele bronnen en andere primaire energiebronnen nodig. We kunnen ons niet veroorloven opties buiten beeld te houden. Kernenergie is nodig vanuit het oogpunt van zelfvoorzienendheid en klimaatdoelstellingen. Daarnaast moeten we fors inzetten op energiebesparing en het bepalen van de wenselijke energiemix voor de komende decennia.,Right,manifestos,3,2,2,3,2,2,1,11,0,11,0.0,1.0,13,1,0.07692307692307693,13,0.15384615384615385,0.07692307692307693,0.0,0.0,0.23076923076923078
,VVD,2010,"De VVD ziet het vraagstuk van duurzame energie niet somber in. Integendeel. Juist ook voor de economie liggen er grote kansen in het exporteren van onze kennis over schone technologieën. Zo werken we aan een schoner milieu, maar ook aan meer banen. De VVD wil dat Nederland minder afhankelijk wordt van fossiele brandstof, zuinig omgaat met energie en dat de uitstoot van CO2 wordt teruggebracht. Dat zijn heldere doelstellingen. Maar de VVD wil niet dat de overheid de markt gaat voorschrijven hoe deze doelstellingen moeten worden bereikt. Dus: geen specifieke technologieën subsidiëren maar ruim baan geven aan nieuwe technieken. Veel subsidieregelingen op het gebied van duurzaamheid kunnen worden afgeschaft. Het Agentschap NL (voorheen SenterNovem) kan dan sterk worden ingekrompen. Er moeten slechts enkele eenvoudige, generieke regelingen overblijven die niet de exploitatie subsidiëren maar gericht zijn op het stimuleren van innovatie.",Right,manifestos,3,1,1,1,2,1,2,9,5,4,0.5555555555555556,0.4444444444444444,11,4,0.36363636363636365,11,0.18181818181818182,0.18181818181818182,0.0,0.0,0.36363636363636365
,VVD,2010,"De VVD maakt de komende jaren een bedrag van 450 miljoen euro vrij om innovatie in schone en hernieuwbare energie te stimuleren. De energietransitie naar hernieuwbare bronnen is dé kans om nieuwe economische activiteiten te ontwikkelen en als land een koppositie te verwerven op het gebied van kennis, innovatie en toepassing ervan. Daarnaast wil de VVD energieverspilling tegengaan. Zeker in bebouwde gebieden is hier nog veel te bereiken, met eenvoudige maatregelen. De VVD wil ambitieuze doelstellingen ten aanzien van energieneutraal bouwen. De overheid moet als klant het goede voorbeeld geven. De VVD wil dat de beschikbare gelden worden ingezet om ondernemerschap te belonen, bijvoorbeeld door lagere belastingen voor greentech. Ook kan de overheid een (startende) duurzame ondernemer garantieregelingen geven.",Right,manifestos,4,2,2,1,2,2,1,8,1,7,0.125,0.875,8,0,0.0,8,0.125,0.125,0.0,0.0,0.25
,VVD,2010,"Tot slot wil de VVD ruimte voor kernenergie, als veilige en schone technologie om energie op te wekken. Nu importeert ons land veel kernenergie uit het buitenland. De VVD wil dat deze vorm van energie ook in ons land wordt opgewekt. In het Zeeuwse Borsele kan een tweede kerncentrale worden gebouwd. Dit dient een centrale te worden van het modernste type, waar op zeer schone en veilige wijze energie wordt opgewekt. Als het aan de VVD ligt, worden er geen nieuwe kolencentrales gebouwd.",Right,manifestos,1,1,1,3,1,1,1,6,4,2,0.6666666666666666,0.3333333333333333,6,1,0.16666666666666666,6,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333
,VVD,2010,De productie van energie door de landbouw (biobrandstoffen en restverwerking) zal door de overheid worden gestimuleerd met stimulerende in plaats van remmende regelgeving en met startsubsidies.,Right,manifestos,2,1,1,1,1,1,1,1,1,0,1.0,0.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,VVD,2012,"Kennis, innovatie en toepassing van effectiever gebruik van energie en grondstoffen schept werkgelegenheid en daagt ondernemers uit. Kansen voor een krachtiger, toekomstgerichte economie moeten we nog beter benutten.",Right,manifestos,3,1,1,1,1,1,1,2,0,2,0.0,1.0,2,0,0.0,2,0.5,0.0,0.0,0.0,0.5
,VVD,2012,"De nieuwe, duurzame economie biedt kansen voor ondernemend Nederland. Groene groei slaat aan in het bedrijfsleven, getuige de stijgende omzet, werkgelegenheid en winstgevendheid. Nederlandse bedrijven zetten hier internationaal de toon. Innovatie moet worden gevolgd door toepassing, en daarvoor moet de overheid zonodig als launching customer optreden. De overheid stuurt evenwel niet de vernieuwing, dat doet de markt. De aanpak van Green Deals en het topsectorenbeleid moet beter op elkaar worden afgestemd.",Right,manifestos,3,1,2,1,1,1,1,6,2,4,0.3333333333333333,0.6666666666666666,6,1,0.16666666666666666,6,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
,VVD,2012,"De VVD wil een verantwoord energiebeleid voeren. De komende decennia zullen fossiele brandstoffen nog schaarser worden dan nu het geval is. Dat leidt tot stijgende prijzen die onze concurrentiepositie op den duur kunnen aantasten. Ook zullen we in de toekomst voor olie en gas steeds meer afhankelijk worden van het buitenland. Wij kunnen het ons daarom niet permitteren nieuwe vormen van energieopwekking onbenut te laten. De Nederlandse economie is steeds afhankelijker van grondstoffen, en tegelijkertijd is de circulaire economie (cradle to cradle) ook een belangrijke kans. Voor ondernemers is van belang dat de VVD dit onderkent. Door in te zetten op verschillende energiebronnen, worden wij minder afhankelijk van de regio's waar fossiele energie vandaan komt. Schone en hernieuwbare energie zijn belangrijke onderdelen van het innovatie- en vestigingsbeleid. De overgang naar hernieuwbare energiebronnen is dé kans om nieuwe economische activiteiten te ontwikkelen en als land een koppositie te verwerven op het gebied van kennis en innovatie. De afgelopen jaren nemen steeds meer mensen zélf initiatief, omdat het door dalende kostprijzen steeds interessanter en rendabeler wordt te investeren in duurzame energie en energiebesparing. Goede voorbeelden daarvan zijn de toepassing van geothermie in de glastuinbouw, betere benutting van restwarmte en particuliere initiatieven met zonnecellen. De VVD wil lokale initiatieven stimuleren door de mogelijkheden voor energieopwekking",Right,manifestos,4,1,2,3,2,2,1,9,1,8,0.1111111111111111,0.8888888888888888,13,1,0.07692307692307693,13,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385
,VVD,2012,"Schone en hernieuwbare energie zijn belangrijke onderdelen van het innovatie- en vestigingsbeleid. De overgang naar hernieuwbare energiebronnen is dé kans om nieuwe economische activiteiten te ontwikkelen en als land een koppositie te verwerven op het gebied van kennis en innovatie. De afgelopen jaren nemen steeds meer mensen zélf initiatief, omdat het door dalende kostprijzen steeds interessanter en rendabeler wordt te investeren in duurzame energie en energiebesparing. Goede voorbeelden daarvan zijn de toepassing van geothermie in de glastuinbouw, betere benutting van restwarmte en particuliere initiatieven met zonnecellen. De VVD wil lokale initiatieven stimuleren door de mogelijkheden voor energieopwekking op decentraal niveau te verruimen. Zo ontstaat er een stimulans voor slimme decentrale energienetwerken (Smart Grids), waarbij het voor particulieren aantrekkelijker wordt zelf te investeren.",Right,manifestos,3,1,2,1,2,1,1,4,2,2,0.5,0.5,7,0,0.0,7,0.0,0.0,0.0,0.0,0.0
,VVD,2012,"De VVD wil af van langdurige subsidiering van alle vormen van energieopwekking. Uiteindelijk bepaalt niet de overheid maar de markt welke energiebron de toekomst heeft. Als dit op een geleidelijke manier gebeurt, kan de overstap worden gemaakt zonder bedrijven en ondernemers in de wielen te rijden. De VVD streeft ernaar dat in 2020 14% van de energie duurzaam is. Bij het plaatsen van windmolens en andere 'energieopwekkers' wordt rekening gehouden met de gevolgen daarvan voor andere economische sectoren.",Right,manifestos,3,1,2,1,2,1,1,6,2,4,0.3333333333333333,0.6666666666666666,6,1,0.16666666666666666,6,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
,VVD,2012,"Kernenergie is, zolang er nog geen betere vorm van energieopwekking voorhanden is, een belangrijke en goedkope bron voor opwekking van schone en veilige energie. In het Zeeuwse Borssele mag van de VVD een tweede kerncentrale worden gebouwd. Dit moet een centrale worden van het modernste type. Zo'n kerncentrale moet zonder betalingen van de overheid gebouwd kunnen worden. Verder zal de VVD onderzoek van energiebedrijven naar een verantwoorde winning van schaliegas in Nederland niet in de weg staan.",Right,manifestos,3,1,1,2,1,1,1,4,2,2,0.5,0.5,5,2,0.4,5,0.4,0.2,0.0,0.0,0.6
,VVD,2012,De VVD wil inzetten op energie-efficiëntie en ziet dit als een kans voor onze industrie bij het ontwikkelen van een rendabele duurzaamheidstechnologie. De VVD wil het energieverbruik in woningen en bedrijfsgebouwen terugbrengen. Het overheidsbeleid om bestaande bouw energiezuiniger te maken wordt beter met elkaar in samenhang gebracht. In internationaal verband willen we streven naar steeds efficiëntere en schonere apparaten en voertuigen.,Right,manifestos,3,1,1,1,2,1,1,4,1,3,0.25,0.75,4,0,0.0,4,0.0,0.0,0.0,0.0,0.0
,VVD,2012,"Duurzaam ondernemen wordt uiteindelijk bevorderd door het principe te hanteren dat 'de vervuiler betaalt'. Om dit effectief te maken moeten in internationaal verband afspraken worden gemaakt. De VVD wil, op basis van een gelijk speelveld, doorgaan met het systeem van emissiebeprijzing (ETS) en voldoen aan harde, realistische internationale afspraken. Uitgangspunten zijn een reële emissiebeprijzing en een gelijk speelveld binnen de Europese Unie.",Right,manifestos,3,2,2,1,2,1,1,3,2,1,0.6666666666666666,0.3333333333333333,4,0,0.0,4,0.25,0.0,0.0,0.0,0.25
,VVD,2017,"Bouwen aan moderne manieren om energie op te wekken, zodat we de wereld schoner maken én onze energierekening omlaag brengen. Kortom, we bouwen aan een Nederland dat Nederland blijft, maar dan steeds iets beter. Doordat we blijven bouwen, kunnen we straks ook echt genieten van de toekomst. Een toekomst die genoeg economische en ecologische kansen biedt voor onze kinderen en kleinkinderen. Een toekomst waarin we onze volle verantwoordelijkheid nemen voor duurzaamheid en klimaat én daar ook een goede boterham mee kunnen verdienen.",Right,manifestos,3,3,1,1,2,1,1,6,0,6,0.0,1.0,6,0,0.0,6,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
,VVD,2017,Een toekomst die genoeg economische en ecologische kansen biedt voor onze kinderen en kleinkinderen. Een toekomst waarin we onze volle verantwoordelijkheid nemen voor duurzaamheid en klimaat én daar ook een goede boterham mee kunnen verdienen.,Right,manifestos,3,3,1,1,1,1,1,2,0,2,0.0,1.0,2,0,0.0,2,0.0,0.5,0.0,0.0,0.5
,VVD,2017,"De EU moet haar waarde bewijzen op grensoverschrijdende thema's zoals de interne markt, migratie, energiezekerheid en klimaatverandering. Krachtig en geloofwaardig beleid op al deze punten zorgt niet alleen voor economische groei en welvaart, maar beschermt ook onze veiligheid en manier van leven.",Right,manifestos,2,1,1,3,1,1,1,2,0,2,0.0,1.0,2,1,0.5,2,0.5,0.0,0.0,0.0,0.5
,VVD,2017,"Doordat zij telkens weer investeren in nieuwe ideeën en innovatieve technieken, wordt ons land steeds slimmer, duurzamer en welvarender. Dankzij innovatie vinden we keer op keer oplossingen voor de meest uitdagende maatschappelijke vraagstukken. Of het nu gaat om onze gezondheidszorg, onze energievoorziening of de verduurzaming van onze economie. Daarmee stuwen ondernemers onze vooruitgang. Zij verdienen dan ook zo veel mogelijk ruimte. Onze toekomstige welvaart zal namelijk steeds meer afhangen van ons vermogen om te vernieuwen. Wij willen nieuwe ideeën en bedrijven daarom zo veel mogelijk stimuleren. Door de belastingen op arbeid te verlagen krijgen bedrijven meer ruimte om te investeren in innovatieve oplossingen op gebieden zoals zorg, energie, klimaat en mobiliteit.",Right,manifestos,3,1,1,1,2,1,1,9,0,9,0.0,1.0,9,0,0.0,9,0.0,0.0,0.0,0.0,0.0
,VVD,2017,"Voor verdere verduurzaming van de scheep- en luchtvaartsector, zoals de beperking van de uitstoot van CO2 en schadelijke stoffen als stikstof, fijnstof en zwavel, zijn internationale afspraken nodig. Mondiale afspraken hebben het grootste effect op het klimaat en de luchtkwaliteit en zetten onze lucht- en scheepvaartsector niet op achterstand ten opzichte van andere landen.",Right,manifestos,1,1,1,1,2,1,1,1,0,1,0.0,1.0,2,1,0.5,2,0.0,0.0,0.0,0.0,0.0
,VVD,2017,"Ook klimaatverandering heeft invloed op de inrichting van Nederland. Denk aan dijken en duinen die hoger en breder moeten worden om de grote hoeveelheden rivierwater te kunnen afvoeren, of de invloed van een stijgende zeespiegel op de aanleg en het onderhoud van de kustbescherming.",Right,manifestos,1,1,1,1,3,1,1,2,0,2,0.0,1.0,2,0,0.0,2,0.5,0.0,0.0,0.0,0.5
,VVD,2017,Door innovatie zijn stikstof- en fosfaatoverschotten teruggedrongen en de Nederlandse koe stoot door haar gebalanceerde voedsel de helft minder methaangas uit dan een koe in België.,Right,manifestos,1,1,3,1,2,1,1,1,1,0,1.0,0.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,VVD,2017,"Het kwekersrecht is van vitaal belang voor onze veredelaars. Door constante veredeling stellen we onze voedselproductie in de toekomst veilig, zodat onder meer ziektes en het veranderende klimaat er geen vat op krijgen. Octrooien op planteigenschappen kunnen deze belangrijke veredeling in de weg staan. Wij willen dat er weer een goede balans komt tussen de noodzakelijke kwekersvrijstelling en het octrooirecht.",Right,manifestos,1,1,1,1,2,1,1,3,0,3,0.0,1.0,4,1,0.25,4,0.0,0.25,0.0,0.0,0.25
,VVD,2017,"Er liggen kansen om snoeiafval niet als dure kostenpost te beschouwen, maar te gebruiken als grondstof voor een biomassaenergiecentrale. Hiervan profiteren zowel het energiebedrijf als de beheerorganisatie: een voorbeeld van nieuwe verdienmodellen.",Right,manifestos,3,1,1,1,1,1,1,2,0,2,0.0,1.0,2,1,0.5,2,0.0,0.0,0.0,0.0,0.0
,VVD,2017,"Het zoeken naar die alternatieven gaat gepaard met uitdagingen en vragen. Welke energievormen bieden de beste mogelijkheden voor verduurzaming en zijn het meest betrouwbaar? Wat kunnen we zelf doen om minder geld aan energie kwijt te zijn, onze energievoorziening duurzamer te maken en bij te dragen aan een goed klimaat? En kunnen we dan nog wel ons eigen leven blijven leiden in een tijd die steeds verandert? Er gebeurt in Nederland al ontzettend veel om onze energievoorziening duurzaam en toekomstbestendig te maken. Wetenschappers in ons land zijn hard bezig met het uitvinden van duurzame technieken om energie op te wekken. Dit zien we bijvoorbeeld terug in innovaties op het gebied van getijdecentrales, koude- en warmteopslag en warmtekrachtkoppelingen. Zulke initiatieven zijn niet alleen goed voor het klimaat en de betrouwbaarheid van onze energievoorziening, maar bieden Nederland ook kansen in de vorm van banen en welvaart.",Right,manifestos,3,1,3,1,2,1,1,8,0,8,0.0,1.0,8,1,0.125,8,0.0,0.25,0.0,0.0,0.25
,VVD,2017,"De zoektocht naar verdere verduurzaming moet plaatsvinden met gezond verstand. Haastige of ondoordachte maatregelen kunnen er uiteindelijk namelijk voor zorgen dat bedrijven en banen uit Nederland verdwijnen, zonder dat het klimaat daarmee een dienst wordt bewezen. Die bedrijven openen hun deuren immers gewoon in andere landen die duurzaamheid minder belangrijk vinden. Op die manier is iedereen slechter af. Klimaatbeleid moet daarom zo veel mogelijk in Europees verband vorm krijgen en bij voorkeur wereldwijd. Alleen dan hebben afspraken effect. Met de juiste maatregelen kunnen we onze huizen gewoon blijven verwarmen, kunnen we in onze auto's blijven rijden en blijft ook de vlucht naar onze vakantiebestemming betaalbaar. Door minder te sturen op symbolen en meer op resultaten, kunnen we het klimaat écht verder helpen, onze economie stimuleren en toch een fijn leven blijven leiden.",Right,manifestos,3,1,1,1,1,1,1,6,1,5,0.16666666666666666,0.8333333333333334,8,0,0.0,8,0.25,0.375,0.0,0.0,0.625
,VVD,2017,"De wereldwijde groei van de bevolking en de welvaart gaat samen met een groeiende vraag naar energie, grondstoffen en voedsel. Voor onze energievoorziening maken we tot nu toe vooral gebruik van fossiele brandstoffen, zoals olie, gas en steenkolen. Ze veroorzaken in belangrijke mate het risico van klimaatverandering en brengen per definitie afhankelijkheid mee. Vooral omdat we ze importeren uit andere landen, vaak dubieuze regimes zoals in Rusland en het Midden-Oosten. Aardgas is lange tijd een uitzondering geweest, omdat Nederland over grote eigen voorraden beschikte. Maar de bodem van deze voorraden raakt in zicht en ook olie en steenkolen raken op een gegeven moment op. Bovendien neemt de wereldwijde strijd om schaarse grondstoffen toe en neemt de hoeveelheid geschikte landbouwgrond voor onze voedselvoorziening juist af. Door de groeiende vraag naar energie en grondstoffen worden we dus steeds afhankelijker. Dit kan ons uiteindelijk ook economisch schaden. De oplossing ligt onder andere in het vinden van alternatieve manieren om energie op te wekken en in het spaarzaam omgaan met grondstoffen. Nieuwe energiebronnen moeten betrouwbaar, betaalbaar en schoon zijn, de uitstoot van CO2 terugdringen en zo de klimaatrisico's helpen beheersen.",Right,manifestos,3,1,3,3,2,3,1,11,0,11,0.0,1.0,11,0,0.0,11,0.09090909090909091,0.09090909090909091,0.0,0.0,0.18181818181818182
,VVD,2017,"Er liggen veel slimme, schonere en goedkopere oplossingen in het verschiet. We geven die ruim baan om zo van de energietransitie ook economisch een succes te maken. Energiebesparing, gebruik maken van restwarmte en hernieuwbare energie bieden kansen. Om dit te stimuleren is overzichtelijke en eenvoudige regelgeving van belang.",Right,manifestos,3,1,1,1,1,1,1,4,0,4,0.0,1.0,4,0,0.0,4,0.0,0.0,0.0,0.0,0.0
,VVD,2017,"Energie is onmisbaar in ons dagelijks leven. Voor bijna alles wat we doen, hebben we energie nodig. Niet alleen in huis, maar ook op de weg en op het werk. Het moet altijd beschikbaar zijn en dus moet onze energieopwekking goed geregeld zijn. Om ook in de toekomst zeker te zijn van voldoende en betaalbare energie, moeten we nu al investeren. Door via innovatie te kiezen voor duurzame energie, stoten we minder CO2 uit, krijgen we steeds meer controle over onze energievoorziening en worden we onafhankelijker van dubieuze regimes in het buitenland. Hier kunnen we ook economisch van profiteren. Innovatie betekent namelijk meer banen in Nederland en veel kansen om nieuwe technieken te verkopen aan het buitenland.",Right,manifestos,3,1,1,3,2,2,1,6,1,5,0.16666666666666666,0.8333333333333334,8,1,0.125,8,0.25,0.125,0.0,0.0,0.375
,VVD,2017,"Huiseigenaren nemen ook steeds vaker zelf initiatieven om te besparen op het eigen energieverbruik, bijvoorbeeld door middel van woningisolatie. Het lagere energiegebruik is niet alleen goed voor de eigen portemonnee, maar ook voor het klimaat. Om kostbare investeringen in energiebesparing en woningisolatie te ondersteunen, willen wij extra geld vrijmaken.",Right,manifestos,3,1,1,1,2,1,1,2,0,2,0.0,1.0,3,1,0.3333333333333333,3,0.0,0.0,0.0,0.0,0.0
,VVD,2017,"De Nederlandse overheid kan meer ruimte bieden aan innovatieve manieren van energieopwekking, bijvoorbeeld door middel van biomassa, blue energy en mono- en covergisting. Dit kan door het bedrijfsleven de kans te geven innovatieve pilots te organiseren of door bij aanbestedingen meer aandacht te besteden aan duurzaamheid en energieneutraliteit. Bijvoorbeeld door af te spreken dat alle Rijksinfrastructuur in 2030 energieneutraal wordt bediend. Ook kan de overheid vaker optreden als launching customer van nieuwe innovatieve technologieën en de eigen gebouwen duurzaam onderhouden.",Right,manifestos,3,1,2,1,2,1,1,4,1,3,0.25,0.75,4,0,0.0,4,0.0,0.75,0.0,0.0,0.75
,VVD,2017,"Het klimaat is belangrijk. Nederland is in belangrijke mate gevormd door onze eeuwenlange interactie met water. Onze toegang tot rivieren en zeeën heeft ons veel opgeleverd. Tegelijkertijd voeren we voortdurend een strijd om droge voeten te houden. Aan die strijd zal voorlopig geen einde komen. We zien dat wereldwijd het klimaat verandert. Nederland is koploper in de wereld als het gaat om onze kennis en langjarige investeringen in waterbeheer. Ook onze boeren leveren een belangrijke bijdrage aan het omgaan met de gevolgen van klimaatverandering, bijvoorbeeld door gewassen te telen die veel minder water nodig hebben. Dat is een uitkomst voor gebieden die juist met extreme droogte te maken krijgen. Door het exporteren van Nederlandse kennis kunnen we onze economie stimuleren en bovendien de effecten van klimaatverandering helpen tegengaan.",Right,manifestos,3,1,1,1,3,1,1,9,1,8,0.1111111111111111,0.8888888888888888,10,1,0.1,10,0.0,0.1,0.0,0.0,0.1
,VVD,2017,"De overheid moet zo min mogelijk proberen ons leven te beïnvloeden zonder dat het klimaat daarmee daadwerkelijk wordt geholpen. In plaats daarvan moet de overheid problemen bij de bron aanpakken, door werk te maken van het verminderen van de uitstoot van CO2. Zo profiteert het klimaat het meest. Daarbij willen wij ruim baan voor innovatie en de garantie dat iedereen zijn of haar eigen keuzes kan blijven maken.",Right,manifestos,2,1,1,1,1,1,1,4,1,3,0.25,0.75,4,0,0.0,4,0.5,0.25,0.0,0.0,0.75
,VVD,2017,"De internationale afspraken (Parijs) om de CO2-uitstoot te verlagen, moeten worden nagekomen. Vermindering van de uitstoot van CO2 vraagt wel om een internationale aanpak, want Nederland heeft slechts een klein aandeel in de wereldwijde uitstoot. Bovendien bestaat het risico dat bedrijven simpelweg verhuizen naar landen waar de regels minder streng zijn en waar meer CO2 kan worden uitgestoten. Hier wordt het klimaat niet beter van, want CO2 houdt zich niet aan landsgrenzen. Wij willen daarom ook geen extra Nederlandse regels (en subsidies) boven op internationale of Europese afspraken.",Right,manifestos,2,1,1,1,1,1,1,5,2,3,0.4,0.6,5,2,0.4,5,0.2,0.2,0.0,0.0,0.4
,VVD,2017,"Om het doel van CO2-vermindering te bereiken, willen we een effectieve emissiehandel op Europees niveau (ETS). Hiervoor is een internationale herijking van het emissierechtensysteem noodzakelijk. Door de grootschalige subsidiëring van duurzame energie en het uitgeven van teveel gratis emissierechten is er momenteel een overschot aan emissierechten, waardoor de prijs per emissierecht laag is en er relatief goedkoop CO2 uitgestoten kan worden. De totale hoeveelheid CO2-rechten moet daarom worden verminderd, zodat vervuilen duurder wordt en investeren in schonere technieken goedkoper.",Right,manifestos,3,1,3,1,1,2,1,3,2,1,0.6666666666666666,0.3333333333333333,4,0,0.0,4,0.25,0.25,0.0,0.0,0.5
,VVD,2017,"De hoeveelheid emissierechten moet consequent evenredig worden bijgesteld naar rato van de hoeveelheid verduurzaming die plaatsvindt. Dat betekent dat als een kolencentrale ergens in Europa wordt gesloten, of als er met subsidie ergens windmolens worden gebouwd, de totale hoeveelheid Europese emissierechten gelijktijdig moet worden verlaagd. Hiermee voorkomen we dat bijvoorbeeld duurzame investeringen in Nederland het juist mogelijk maken dat in het buitenland vervuilendere centrales kunnen worden geopend. Want daar wordt het klimaat natuurlijk niet beter van.",Right,manifestos,1,1,3,1,1,1,1,3,3,0,1.0,0.0,4,1,0.25,4,0.5,0.25,0.0,0.0,0.75
,VVD,2017,"hoeveelheid CO2-rechten moet daarom worden verminderd, zodat vervuilen duurder wordt en investeren in schonere technieken goedkoper. De hoeveelheid emissierechten moet consequent evenredig worden bijgesteld naar rato van de hoeveelheid verduurzaming die plaatsvindt. Dat betekent dat als een kolencentrale ergens in Europa wordt gesloten, of als er met subsidie ergens windmolens worden gebouwd, de totale hoeveelheid Europese emissierechten gelijktijdig moet worden verlaagd. Hiermee voorkomen we dat bijvoorbeeld duurzame investeringen in Nederland het juist mogelijk maken dat in het buitenland vervuilendere centrales kunnen worden geopend. Want daar wordt het klimaat natuurlijk niet beter van. Bovendien moet er een periodieke herijking plaatsvinden op basis van de meest schone (beschikbare) technologie per industrietak. Daarbij krijgen de schoonste, innovatiefste bedrijven binnen die industrie de rechten die ze nodig hebben en moeten vervuilende bedrijven extra rechten kopen. Hiermee worden de schoonste bedrijven beloond en wordt innovatie maximaal gestimuleerd. Als maatstaf moet de hoeveelheid CO2-productie per hoeveelheid geproduceerd product gelden. De totale hoeveelheid CO2-emissierechten wordt bij iedere herijking verminderd om te komen tot een reële CO2-prijs. De lijst met sectoren die in aanmerking komen voor gratis rechten, moet wel worden beperkt. Wij willen dat alleen bedrijven die een reëel risico lopen de concurrentieslag te verliezen met bedrijven in landen zonder emissiehandelssysteem, nog in aanmerking kunnen komen voor gratis emissierechten. Het geld dat met het veilen van emissierechten wordt opgehaald, hoort terug te vloeien naar nationale lidstaten. Wij willen dit geld teruggeven aan het bedrijfsleven, zodat bedrijven het weer kunnen gebruiken om te investeren in innovaties en verdere verduurzaming.",Right,manifestos,4,2,3,1,2,3,1,13,8,5,0.6153846153846154,0.38461538461538464,15,1,0.06666666666666667,15,0.4666666666666667,0.2,0.0,0.0,0.6666666666666666
,VVD,2017,"Voor een duurzame economie is hergebruik van grondstoffen en materialen van toenemend belang. We willen daarom toewerken naar een circulaire economie, waarbij afval als dat veilig kan weer als grondstof kan worden ingezet. De circulaire economie is niet alleen goed voor het milieu (lucht-, bodem- en waterverontreiniging kan hiermee immers worden voorkomen) maar het biedt ook veel kansen voor het Nederlandse bedrijfsleven. Nederland is namelijk nu al koploper in de circulaire economie en daarin kan ons land een voortrekkersrol in de wereld vervullen. Door het exporteren van onze kennis en kunde beïnvloeden we de Europese en mondiale agenda ten gunste van ons bedrijfsleven, en kunnen nieuwe bedrijven en banen worden gecreëerd. Milieu en economie gaan zo dus goed samen.",Right,manifestos,3,1,2,1,3,1,1,6,3,3,0.5,0.5,6,1,0.16666666666666666,6,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666
,VVD,2021,"Een stijgende zeespiegel als gevolg van klimaatverandering, vraagt om een grote inzet op waterveiligheid. In steden vraagt hittestress om een nieuwe aanpak.",Right,manifestos,1,1,1,1,4,3,1,2,0,2,0.0,1.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,VVD,2021,"Duurzame groei, door verduurzamingsregelingen voor ondernemers zoals de Energieinvesteringsaftrek en de Investeringssubsidie Duurzame Energie, uit te breiden.",Right,manifestos,2,1,1,1,1,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,VVD,2021,Europese harmonisatie op het gebied van CO2-heffingen en een Europese hervorming van het Emissie Handelssysteem (ETS). Zo zetten we Nederlandse ondernemers niet op achterstand.,Right,manifestos,3,1,1,1,1,1,2,1,0,1,0.0,1.0,2,1,0.5,2,0.0,0.0,0.0,0.0,0.0
,VVD,2021,"De Europese Unie trekt wel meer geld uit voor Nederlandse prioriteiten zoals veiligheid, migratie en klimaat en krijgt mogelijkheden om subsidies uit de meerjarenbegroting en het herstelfonds in te houden als lidstaten de rechtsstaat aan hun laars lappen.",Right,manifestos,1,1,1,1,1,1,2,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
